Date,Month,Day,Year,Source_x,Site ID_x,POC_x,Daily Mean PM2.5 Concentration,UNITS_x,DAILY_AQI_VALUE_x,Site Name_x,DAILY_OBS_COUNT_x,PERCENT_COMPLETE_x,AQS_PARAMETER_CODE_x,AQS_PARAMETER_DESC_x,CBSA_CODE_x,CBSA_NAME_x,STATE_CODE_x,STATE_x,COUNTY_CODE_x,COUNTY_x,SITE_LATITUDE_x,SITE_LONGITUDE_x,Source_y,Site ID_y,POC_y,Daily Max 8-hour Ozone Concentration,UNITS_y,DAILY_AQI_VALUE_y,Site Name_y,DAILY_OBS_COUNT_y,PERCENT_COMPLETE_y,AQS_PARAMETER_CODE_y,AQS_PARAMETER_DESC_y,CBSA_CODE_y,CBSA_NAME_y,STATE_CODE_y,STATE_y,COUNTY_CODE_y,COUNTY_y,SITE_LATITUDE_y,SITE_LONGITUDE_y,state,dataQualityGrade,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
7/5/20,7,5,2020,AirNow,270530962,3,34.2,ug/m3 LC,97,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1508,1471,5,37,4170,4170,253,31,1287,132,635879,28331,,,,,,38136,38136,512,0,,,,,,33408,674015,28843,674015,28843,,,,,,0,,0
7/6/20,7,6,2020,AirNow,270530962,3,4.5,ug/m3 LC,19,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.032,ppm,30,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1511,1474,3,37,4219,4219,258,49,1290,125,641124,5245,,,,,,38569,38569,433,0,,,,,,33907,679693,5678,679693,5678,,,,,,0,,0
7/7/20,7,7,2020,AirNow,270530962,3,4.7,ug/m3 LC,20,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.036,ppm,33,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1514,1477,3,37,4252,4252,267,33,1295,121,646114,4990,,,,,,39133,39133,564,0,,,,,,34377,685247,5554,685247,5554,,,,,,0,,0
7/8/20,7,8,2020,AirNow,270530962,3,6.4,ug/m3 LC,27,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.037,ppm,34,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1523,1485,9,38,4272,4272,265,20,1302,122,653381,7267,,,,,,39589,39589,456,0,,,,,,34902,692970,7723,692970,7723,,,,,,0,,0
7/9/20,7,9,2020,AirNow,270530962,3,4.2,ug/m3 LC,18,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1528,1490,5,38,4305,4305,251,33,1312,116,665277,11896,,,,,,40163,40163,574,0,,,,,,35193,705440,12470,705440,12470,,,,,,0,,0
7/10/20,7,10,2020,AirNow,270530962,3,3.2,ug/m3 LC,13,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.03,ppm,28,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1533,1495,5,38,4329,4329,227,24,1320,124,685058,19781,,,,,,40767,40767,604,0,,,,,,35442,725825,20385,725825,20385,,,,,,0,,0
7/11/20,7,11,2020,AirNow,270530962,3,4.6,ug/m3 LC,19,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.032,ppm,30,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1537,1499,4,38,4366,4366,241,37,1325,121,700524,15466,,,,,,41571,41571,804,0,,,,,,36012,742095,16270,742095,16270,,,,,,0,,0
7/12/20,7,12,2020,AirNow,270530962,3,3.6,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1540,1502,3,38,4399,4399,251,33,1335,123,712771,12247,,,,,,42281,42281,710,0,,,,,,36582,755052,12957,755052,12957,,,,,,0,,0
7/13/20,7,13,2020,AirNow,270530962,3,4.2,ug/m3 LC,18,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1542,1504,2,38,4424,4424,247,25,1338,114,726217,13446,,,,,,42772,42772,491,0,,,,,,37199,768989,13937,768989,13937,,,,,,0,,0
7/14/20,7,14,2020,AirNow,270530962,3,5.7,ug/m3 LC,24,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.025,ppm,23,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1548,1510,6,38,4452,4452,236,28,1348,107,734444,8227,,,,,,43170,43170,398,0,,,,,,37749,777614,8625,777614,8625,,,,,,0,,0
7/15/20,7,15,2020,AirNow,270530962,3,5.9,ug/m3 LC,25,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.042,ppm,39,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1558,1518,10,40,4495,4495,254,43,1353,106,746755,12311,,,,,,43742,43742,572,0,,,,,,38179,790497,12883,790497,12883,,,,,,0,,0
7/16/20,7,16,2020,AirNow,270530962,3,2.5,ug/m3 LC,10,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.038,ppm,35,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1566,1526,8,40,4526,4526,249,31,1357,103,760865,14110,,,,,,44347,44347,605,0,,,,,,38290,805212,14715,805212,14715,,,,,,0,,0
7/17/20,7,17,2020,AirNow,270530962,3,3.5,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.042,ppm,39,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1573,1533,7,40,4563,4563,252,37,1369,110,774498,13633,,,,,,45013,45013,666,0,,,,,,38568,819511,14299,819511,14299,,,,,,0,,0
7/18/20,7,18,2020,AirNow,270530962,3,4.7,ug/m3 LC,20,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.038,ppm,35,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1578,1538,5,40,4602,4602,265,39,1377,117,790492,15994,,,,,,45470,45470,457,0,,,,,,39310,835962,16451,835962,16451,,,,,,0,,0
7/19/20,7,19,2020,AirNow,270530962,3,0.8,ug/m3 LC,3,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.025,ppm,23,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1581,1541,3,40,4627,4627,258,25,1389,120,806984,16492,,,,,,46204,46204,734,0,,,,,,40001,853188,17226,853188,17226,,,,,,0,,0
7/20/20,7,20,2020,AirNow,270530962,3,3.6,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.041,ppm,38,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1585,1545,4,40,4678,4678,247,51,1397,115,820303,13319,,,,,,47107,47107,903,0,,,,,,40742,867410,14222,867410,14222,,,,,,0,,0
7/21/20,7,21,2020,AirNow,270530962,3,2.5,ug/m3 LC,10,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1588,1548,3,40,4723,4723,266,45,1412,112,829402,9099,,,,,,47457,47457,350,0,,,,,,41511,876859,9449,876859,9449,,,,,,0,,0
7/22/20,7,22,2020,AirNow,270530962,3,1.7,ug/m3 LC,7,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.013,ppm,12,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1592,1552,4,40,4771,4771,273,48,1423,119,840590,11188,,,,,,47961,47961,504,0,,,,,,42234,888551,11692,888551,11692,,,,,,0,,0
7/23/20,7,23,2020,AirNow,270530962,3,1.5,ug/m3 LC,6,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.032,ppm,30,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1601,1561,9,40,4818,4818,282,47,1431,107,856594,16004,,,,,,48721,48721,760,0,,,,,,42524,905315,16764,905315,16764,,,,,,0,,0
7/24/20,7,24,2020,AirNow,270530962,3,4.5,ug/m3 LC,19,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.035,ppm,32,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1606,1566,5,40,4852,4852,278,34,1437,108,873388,16794,,,,,,49488,49488,767,0,,,,,,42882,922876,17561,922876,17561,,,,,,0,,0
7/25/20,7,25,2020,AirNow,270530962,3,3.7,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.033,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1611,1571,5,40,4889,4889,287,37,1440,115,890405,17017,,,,,,50291,50291,803,0,,,,,,43625,940696,17820,940696,17820,,,,,,0,,0
7/26/20,7,26,2020,AirNow,270530962,3,-0.6,ug/m3 LC,0,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.033,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1614,1574,3,40,4920,4920,273,31,1448,115,906221,15816,,,,,,51153,51153,862,0,,,,,,44431,957374,16678,957374,16678,,,,,,0,,0
7/27/20,7,27,2020,AirNow,270530962,3,1.9,ug/m3 LC,8,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.024,ppm,22,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1616,1576,2,40,4961,4961,257,41,1458,126,918923,12702,,,,,,51803,51803,650,0,,,,,,45198,970726,13352,970726,13352,,,,,,0,,0
7/28/20,7,28,2020,AirNow,270530962,3,3.2,ug/m3 LC,13,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.029,ppm,27,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1620,1580,4,40,5028,5028,294,67,1474,138,927707,8784,,,,,,52281,52281,478,0,,,,,,45987,979988,9262,979988,9262,,,,,,0,,0
7/29/20,7,29,2020,AirNow,270530962,3,5.2,ug/m3 LC,22,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1629,1589,9,40,5077,5077,310,49,1484,143,940144,12437,,,,,,52947,52947,666,0,,,,,,46636,993091,13103,993091,13103,,,,,,0,,0
7/30/20,7,30,2020,AirNow,270530962,3,3,ug/m3 LC,13,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.02,ppm,19,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1634,1594,5,40,5112,5112,298,35,1490,141,954190,14046,,,767125,,,53692,53692,745,0,,,,,,46965,1007882,14791,1007882,14791,,,,,820817,820817,,0
7/31/20,7,31,2020,AirNow,270530962,3,6.2,ug/m3 LC,26,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.032,ppm,30,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1640,1600,6,40,5155,5155,312,43,1510,151,779891,-174299,,,,,,54463,54463,771,0,,,,,,47289,1024916,17034,1024916,17034,,,,,834354,13537,,0
8/1/20,8,1,2020,AirNow,270530962,3,4.5,ug/m3 LC,19,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.037,ppm,34,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1646,1606,6,40,5208,5208,317,53,1520,149,791080,11189,,,,,,55188,55188,725,0,,,,,,48119,1040317,15401,1040317,15401,,,,,846268,11914,,0
8/2/20,8,2,2020,AirNow,270530962,3,1.7,ug/m3 LC,7,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.023,ppm,21,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1654,1614,8,40,5241,5241,302,33,1532,149,802394,11314,,,,,,55947,55947,759,0,,,,,,48847,1054962,14645,1054962,14645,,,,,858341,12073,,0
8/3/20,8,3,2020,AirNow,270530962,3,2.7,ug/m3 LC,11,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.017,ppm,16,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1656,1616,2,40,5298,5298,302,57,1545,153,815444,13050,,,,,,56560,56560,613,0,,,,,,49565,1070925,15963,1070925,15963,,,,,872004,13663,,0
8/4/20,8,4,2020,AirNow,270530962,3,3.2,ug/m3 LC,13,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.024,ppm,22,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1660,1620,4,40,5346,5346,328,48,1563,159,820949,5505,,,,,,57162,57162,602,0,,,,,,50426,1078695,7770,1078695,7770,,,,,878111,6107,,0
8/5/20,8,5,2020,AirNow,270530962,3,4.4,ug/m3 LC,18,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.032,ppm,30,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1670,1629,10,41,5373,5373,305,27,1575,152,829844,8895,,,,,,57779,57779,617,0,,,,,,51223,1090303,11608,1090303,11608,,,,,887623,9512,,0
8/6/20,8,6,2020,AirNow,270530962,3,5.1,ug/m3 LC,21,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1677,1636,7,41,5421,5421,319,48,1583,153,840840,10996,,,,,,58640,58640,861,0,,,,,,51604,1105094,14791,1105094,14791,,,,,899480,11857,,0
8/7/20,8,7,2020,AirNow,270530962,3,6.5,ug/m3 LC,27,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.031,ppm,29,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1681,1640,4,41,5458,5458,300,37,1592,155,851086,10246,,,,,,59185,59185,545,0,,,,,,51940,1121299,16205,1121299,16205,,,,,910271,10791,,0
8/8/20,8,8,2020,AirNow,270530962,3,5.3,ug/m3 LC,22,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.028,ppm,26,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1689,1648,8,41,5506,5506,309,48,1603,154,861296,10210,,,,,,60101,60101,916,0,,,,,,52768,1138595,17296,1138595,17296,,,,,921397,11126,,0
8/9/20,8,9,2020,AirNow,270530962,3,3,ug/m3 LC,13,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.035,ppm,32,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1698,1657,9,41,5555,5555,312,49,1615,148,874075,12779,,,,,,60898,60898,797,0,,,,,,53568,1159139,20544,1159139,20544,,,,,934973,13576,,0
8/10/20,8,10,2020,AirNow,270530962,3,3.3,ug/m3 LC,14,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.029,ppm,27,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1701,1660,3,41,5606,5606,320,51,1633,159,882644,8569,,,,,,61516,61516,618,0,,,,,,54364,1172118,12979,1172118,12979,,,,,944160,9187,,0
8/11/20,8,11,2020,AirNow,270530962,3,2.6,ug/m3 LC,11,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.035,ppm,32,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1707,1666,6,41,5661,5661,337,55,1648,147,884191,1547,,,,,,61839,61839,323,0,,,,,,55151,1177935,5817,1177935,5817,,,,,946030,1870,,0
8/12/20,8,12,2020,AirNow,270530962,3,5.5,ug/m3 LC,23,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1724,1678,17,46,5711,5711,335,50,1657,154,890482,6291,,,,,,62303,62303,464,0,,,,,,55855,1188288,10353,1188288,10353,,,,,952785,6755,,0
8/13/20,8,13,2020,AirNow,270530962,3,6.2,ug/m3 LC,26,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.039,ppm,36,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1731,1685,7,46,5742,5742,308,31,1671,154,900103,9621,,,,,,62993,62993,690,0,,,,,,56346,1203559,15271,1203559,15271,,,,,963096,10311,,0
8/14/20,8,14,2020,AirNow,270530962,3,4.2,ug/m3 LC,18,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1739,1693,8,46,5783,5783,313,41,1679,152,909823,9720,,,,,,63723,63723,730,0,,,,,,56659,1219816,16257,1219816,16257,,,,,973546,10450,,0
8/15/20,8,15,2020,AirNow,270530962,3,9,ug/m3 LC,38,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1745,1699,6,46,5822,5822,307,39,1691,140,920060,10237,,,,,,64413,64413,690,0,,,,,,57457,1236918,17102,1236918,17102,,,,,984473,10927,,0
